header_stamp,x,y,cov_x,cov_y
1780280660.000900030,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.001899958,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.001899958,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.002899885,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.002899885,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.003900051,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.003900051,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.005000114,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.005000114,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.006000042,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.006000042,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.006999969,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.006999969,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.007999897,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.007999897,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.008899927,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.008899927,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.009900093,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.009900093,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.010900021,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.010900021,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.011899948,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.011899948,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.013000011,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.013000011,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.013999939,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.013999939,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.015000105,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.015000105,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.016000032,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.016000032,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.016900063,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.016900063,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.017899990,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.017899990,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.018899918,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.018899918,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.019900084,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.019900084,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.020999908,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.020999908,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.022000074,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.022000074,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.023000002,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.023000002,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.023999929,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.023999929,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.025000095,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.025000095,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.025899887,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.025899887,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.026900053,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.026900053,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.027899981,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.027899981,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.028899908,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.028899908,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.029999971,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.029999971,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.030999899,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.030999899,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.032000065,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.032000065,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.032999992,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.032999992,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.033900023,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.033900023,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.034899950,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.034899950,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.035900116,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.035900116,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.036900043,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.036900043,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.038000107,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.038000107,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.039000034,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.039000034,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.039999962,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.039999962,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.040999889,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.040999889,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.041899920,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.041899920,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.042900085,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.042900085,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.043900013,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.043900013,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.044899940,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.044899940,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.046000004,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.046000004,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.046999931,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.046999931,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.048000097,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.048000097,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.049000025,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.049000025,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.049999952,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.049999952,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.050899982,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.050899982,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.051899910,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.051899910,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.052900076,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.052900076,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.053900003,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.053900003,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.055000067,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.055000067,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.055999994,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.055999994,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.056999922,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.056999922,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.058000088,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.058000088,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.058900118,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.058900118,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.059900045,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.059900045,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.060899973,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.060899973,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.061899900,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.061899900,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.062999964,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.062999964,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.063999891,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.063999891,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.065000057,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.065000057,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.065999985,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.065999985,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.066900015,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.066900015,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.067899942,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.067899942,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.068900108,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.068900108,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.069900036,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.069900036,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.071000099,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.071000099,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.072000027,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.072000027,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.072999954,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.072999954,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.073999882,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.073999882,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.075000048,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.075000048,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.075900078,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.075900078,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.076900005,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.076900005,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.077899933,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.077899933,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.078900099,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.078900099,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.079999924,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.079999924,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.081000090,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.081000090,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.082000017,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.082000017,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.082999945,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.082999945,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.083899975,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.083899975,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.084899902,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.084899902,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.085900068,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.085900068,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.086899996,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.086899996,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.088000059,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.088000059,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.088999987,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.088999987,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.089999914,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.089999914,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.091000080,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.091000080,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.091900110,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.091900110,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.092900038,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.092900038,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.093899965,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.093899965,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.094899893,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.094899893,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.095999956,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.095999956,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.096999884,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.096999884,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.098000050,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.098000050,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.098999977,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280660.098999977,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.000000000,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.000000000,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.000900030,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.000900030,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.001899958,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.001899958,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.002899885,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.002899885,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.003900051,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.003900051,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.005000114,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.005000114,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.006000042,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.006000042,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.006999969,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.006999969,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.007999897,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.007999897,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.008899927,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.008899927,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.009900093,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.009900093,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.010900021,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.010900021,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.011899948,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.011899948,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.013000011,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.013000011,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.013999939,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.013999939,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.015000105,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.015000105,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.016000032,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.016000032,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.016900063,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.016900063,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.017899990,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.017899990,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.018899918,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.018899918,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.019900084,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.019900084,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.020999908,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.020999908,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.022000074,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.022000074,-214.33002557471468,-126.06948019144268,0.005,0.005
1780280661.023000002,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.023000002,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.023999929,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.023999929,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.025000095,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.025000095,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.025899887,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.025899887,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.026900053,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.026900053,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.027899981,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.027899981,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.028899908,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.028899908,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.029999971,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.029999971,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.030999899,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.030999899,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.032000065,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.032000065,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.032999992,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.032999992,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.033900023,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.033900023,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.034899950,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.034899950,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.035900116,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.035900116,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.036900043,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.036900043,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.038000107,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.038000107,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.039000034,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.039000034,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.039999962,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.039999962,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.040999889,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.040999889,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.041899920,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.041899920,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.042900085,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.042900085,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.043900013,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.043900013,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.044899940,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.044899940,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.046000004,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.046000004,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.046999931,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.046999931,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.048000097,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.048000097,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.049000025,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.049000025,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.049999952,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.049999952,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.050899982,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.050899982,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.051899910,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.051899910,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.052900076,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.052900076,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.053900003,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.053900003,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.055000067,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.055000067,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.055999994,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.055999994,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.056999922,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.056999922,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.058000088,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.058000088,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.058900118,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.058900118,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.059900045,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.059900045,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.060899973,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.060899973,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.061899900,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.061899900,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.062999964,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.062999964,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.063999891,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.063999891,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.065000057,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.065000057,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.065999985,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.065999985,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.066900015,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.066900015,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.067899942,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.067899942,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.068900108,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.068900108,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.069900036,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.069900036,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.071000099,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.071000099,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.072000027,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.072000027,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.072999954,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.072999954,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.073999882,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.073999882,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.075000048,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.075000048,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.075900078,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.075900078,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.076900005,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.076900005,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.077899933,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.077899933,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.078900099,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.078900099,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.079999924,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.079999924,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.081000090,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.081000090,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.082000017,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.082000017,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.082999945,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.082999945,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.083899975,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.083899975,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.084899902,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.084899902,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.085900068,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.085900068,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.086899996,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.086899996,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.088000059,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.088000059,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.088999987,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.088999987,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.089999914,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.089999914,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.091000080,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.091000080,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.091900110,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.091900110,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.092900038,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.092900038,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.093899965,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.093899965,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.094899893,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.094899893,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.095999956,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.095999956,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.096999884,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.096999884,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.098000050,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.098000050,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.098999977,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280661.098999977,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280662.000000000,-214.31992390760675,-126.0694801506025,0.005,0.005
1780280662.000000000,-214.31992390760675,-126.0694801506025,0.005,0.005
