bag_ts,header_stamp,x,y,vx,vy,wz
1780294831.780669212,1780294831.778006077,-219.76192138955173,-125.87569370559999,1.9463120668574025,0.0,0.024846718845777483
1780294831.800248146,1780294831.798100948,-219.78044220993084,-125.84122569210507,1.946734569918799,0.0,0.020163341300926237
1780294831.822565556,1780294831.818005800,-219.79866388888047,-125.80734751527869,1.9379463862330832,0.0,0.03385056133120573
1780294831.850453615,1780294831.838583708,-219.81723140304067,-125.77288250931944,1.9178162765899305,0.0,0.033269310410440116
1780294831.862286329,1780294831.858801126,-219.83538149945701,-125.7392474948819,1.9048347292732997,0.0,0.024677124320125428
1780294831.885936737,1780294831.878178835,-219.8527615902572,-125.70707753154464,1.895432715230672,0.0,0.01736230775630973
1780294831.905539989,1780294831.898198366,-219.87070511543297,-125.67389122022307,1.8902622063764096,0.0,0.017214137200955222
1780294831.923355341,1780294831.918286085,-219.88881850615445,-125.64041812755767,1.8936105320255705,0.0,0.02199843760105095
1780294831.949612379,1780294831.938022137,-219.90681600200813,-125.60719406330776,1.9054642260188481,0.0,0.021552505905577585
1780294831.963867188,1780294831.958981752,-219.9260127554759,-125.57179211102783,1.9131822975000625,0.0,0.013147438911946103
1780294831.983925104,1780294831.978110790,-219.94370485911875,-125.53918641619215,1.928195533107632,0.0,0.011327610649679418
1780294832.003602266,1780294831.998089552,-219.96227979276176,-125.50497145387571,1.9379002283949014,0.0,0.016935173931312945
1780294832.023791075,1780294832.018641472,-219.98137072421602,-125.46983448970788,1.9416435106624357,0.0,0.026223949362253945
1780294832.044649601,1780294832.038066626,-219.99936260510825,-125.43676294470723,1.9390137499391482,0.0,0.005925731890999382
1780294832.065034389,1780294832.058136702,-220.01777016075695,-125.40293672360276,1.9273131120859723,0.0,-0.010533504856051762
1780294832.092035770,1780294832.088452339,-220.04548033599855,-125.35198987151688,1.9191122958861826,0.0,0.021519147082585892
1780294832.110898972,1780294832.104322910,-220.05990363692715,-125.32551312129715,1.9089128841826575,0.0,0.03671578357013808
1780294832.124327421,1780294832.119182110,-220.07341360832842,-125.30074729311636,1.904385291813067,0.0,0.017342618902277944
1780294832.145371199,1780294832.138094187,-220.0906332055251,-125.26920036556972,1.9025367102191555,0.0,0.004036672627926261
1780294832.163113594,1780294832.158512592,-220.10926934686353,-125.23506440726868,1.9041554561785177,0.0,0.023778202198092485
1780294832.184909105,1780294832.178061008,-220.12715630319954,-125.20233848398958,1.905893154818474,0.0,0.04353850979958147
1780294832.202240467,1780294832.199277401,-220.14673603789814,-125.16658756717317,1.9153841905461602,0.0,0.03428087428505282
1780294832.222095251,1780294832.218238592,-220.16439096112043,-125.13440655974436,1.9254734853847273,0.0,0.010777475112376016
1780294832.247899532,1780294832.238012314,-220.18280387985993,-125.1008604980124,1.9300916585875187,0.0,0.022893389600157184
1780294832.267113924,1780294832.259531736,-220.20290059625717,-125.06428605218478,1.9354020242503192,0.0,0.04718371251291542
1780294832.284387589,1780294832.278301001,-220.2205107175986,-125.03231384235085,1.939879612353868,0.0,0.053564326296267915
1780294832.306048632,1780294832.302610159,-220.24334596914508,-124.99095373378924,1.9417934618171873,0.0,0.03422914330443385
1780294832.323653698,1780294832.320017338,-220.2596330110529,-124.96151216546176,1.9359587716117983,0.0,0.026614039231280823
1780294832.347224236,1780294832.342258453,-220.28040873016792,-124.92399758029747,1.9318818661757216,0.0,0.035024204436032554
1780294832.376480818,1780294832.358393431,-220.29549715903286,-124.89680247983212,1.9300629465667358,0.0,0.057485374163425695
1780294832.386611462,1780294832.379245520,-220.3150469320511,-124.86164314900084,1.9297195689375892,0.0,0.05748537426875446
1780294832.409414053,1780294832.399644852,-220.33423802623298,-124.82721700489238,1.9309596702355383,0.0,0.04327719707953259
1780294832.431655645,1780294832.418300152,-220.3519385699628,-124.79553014480409,1.9386290897052876,0.0,0.029379849091618768
1780294832.441747665,1780294832.438316345,-220.371044002458,-124.76137230202103,1.9467488255877736,0.0,0.03762343667461941
1780294832.462814569,1780294832.458472967,-220.39031979970366,-124.72697088339895,1.9511839234431256,0.0,0.039321988844264404
1780294832.480535507,1780294832.478032827,-220.40900972190647,-124.69367720455146,1.9511295553143144,0.0,0.012290388486088072
1780294832.501441240,1780294832.498034000,-220.42798710800957,-124.65989069105406,1.942942480921895,0.0,0.004274370142633594
1780294832.521554232,1780294832.518141508,-220.44699462649282,-124.62605724274587,1.9368209828703746,0.0,0.013876983598787316
1780294832.542420626,1780294832.539706945,-220.46717361159006,-124.5901621249432,1.9200974177481769,0.0,0.02710614996384545
1780294832.561635494,1780294832.558022499,-220.48414028972817,-124.56002273048665,1.9051435590608832,0.0,0.01992148143723991
1780294832.585692167,1780294832.578732014,-220.5033776538981,-124.52587852592539,1.898963381987219,0.0,0.006345212177265512
1780294832.601185560,1780294832.598111153,-220.52145161514548,-124.49380892694104,1.9001549725307887,0.0,0.014260363257863805
1780294832.621112585,1780294832.618077278,-220.5402011479733,-124.46056201420014,1.9067301728872237,0.0,0.026087769059860072
1780294832.641456604,1780294832.638108253,-220.55907300657543,-124.4271388387226,1.9111982400093663,0.0,0.028803269438049017
1780294832.661189556,1780294832.658013582,-220.5778400685555,-124.39394607211943,1.9133763690830063,0.0,0.010968366870663774
1780294832.686654329,1780294832.678066969,-220.59675289179734,-124.36051259277114,1.9143783133086003,0.0,0.0062655124906812925
1780294832.702200174,1780294832.698489904,-220.61605140362798,-124.3264073060788,1.9170016583814222,0.0,0.019660033240152787
1780294832.720903397,1780294832.718243122,-220.63474483070857,-124.29340226511191,1.9184150131036168,0.0,0.027379113163397334
1780294832.743263006,1780294832.738017321,-220.65346554617608,-124.26039071726903,1.9187764468899302,0.0,0.019240380713432037
1780294832.760872364,1780294832.758075237,-220.67238819562877,-124.22705274108036,1.9140370492087906,0.0,0.008136517598201005
1780294832.782521248,1780294832.778692007,-220.69172119921595,-124.19300478470753,1.9058354555407777,0.0,0.020309268939226795
1780294832.800866127,1780294832.798027277,-220.70982891976624,-124.16114580562578,1.9009410478189848,0.0,0.03136682330141171
1780294832.824898005,1780294832.818013191,-220.7285278188909,-124.1282931047038,1.895626082569372,0.0,0.02828698825284347
1780294832.841824770,1780294832.838070869,-220.747403126191,-124.09517386225161,1.8997449771657278,0.0,0.011869003476798118
1780294832.860947847,1780294832.858008146,-220.7662590530896,-124.06210683908213,1.9042292227993736,0.0,0.008404224939635746
1780294832.880712509,1780294832.878008842,-220.78521687823934,-124.02887411885871,1.9090649599412062,0.0,0.024994709019038587
1780294832.900690556,1780294832.898246765,-220.80444181631702,-123.9952122365292,1.9121134953935235,0.0,0.037936804349985837
1780294832.921013594,1780294832.918020964,-220.82332206077854,-123.96221266119024,1.9182431507579216,0.0,0.029528318475119105
1780294832.940915346,1780294832.938121080,-220.8425338729136,-123.92867906423862,1.9197461833977163,0.0,0.01758467896417126
1780294832.961144924,1780294832.958063364,-220.8615673813803,-123.89548402846509,1.9192850399473282,0.0,0.02482159065503374
1780294832.981300354,1780294832.978114128,-220.88047740328847,-123.86254243879081,1.9039281462728856,0.0,0.030381964660757387
1780294833.002791643,1780294832.999530077,-220.9004226463253,-123.82784676774038,1.8850585468250247,0.0,0.025093143958464424
1780294833.020887375,1780294833.018031120,-220.91761185595468,-123.7979823514108,1.8748911908420414,0.0,0.020311488990302693
1780294833.041977644,1780294833.038010359,-220.93623467627742,-123.76565497532157,1.871295743775193,0.0,0.018901535430666583
1780294833.061430693,1780294833.058028698,-220.95514580884304,-123.73285545547945,1.884101412331944,0.0,0.027780150384816803
1780294833.081206083,1780294833.078008175,-220.9741868185564,-123.69987289293039,1.8945286141966564,0.0,0.04083869078243128
1780294833.102452517,1780294833.098110199,-220.993448390263,-123.6665710522805,1.9052293705251562,0.0,0.03097527008665226
1780294833.121689081,1780294833.118011475,-221.01273885604772,-123.6332669624938,1.9208706997263998,0.0,0.01629190932338627
1780294833.140191317,1780294833.138056278,-221.03224693763335,-123.59961258060035,1.9302136961180947,0.0,0.012175067179290757
1780294833.160955191,1780294833.158995152,-221.05257202538132,-123.5645687086646,1.9319990246285714,0.0,0.022084159588958156
1780294833.179971218,1780294833.178005457,-221.07101360549115,-123.53280622666085,1.9319996630067162,0.0,0.021947816780633105
1780294833.200047016,1780294833.198013783,-221.0901442178267,-123.49988894455018,1.914195815561988,0.0,0.008197106863131699
1780294833.220325947,1780294833.218248367,-221.1091683078361,-123.4671673625238,1.8915059312444726,0.0,0.006372609417443684
1780294833.239972353,1780294833.238363028,-221.12813635239536,-123.43455161445813,1.8854949286453222,0.0,0.006372609403347829
1780294833.265177965,1780294833.259497881,-221.1480187166341,-123.40040061799716,1.879212096913257,0.0,0.030933030835103563
1780294833.282725334,1780294833.278483152,-221.16598327867064,-123.3695899053721,1.8809400802567533,0.0,0.025371774389720637
1780294833.307367325,1780294833.298411608,-221.18491913643632,-123.33714907202535,1.8828183273841534,0.0,0.014634509596999348
1780294833.324187040,1780294833.318505764,-221.20406018818105,-123.30437866898113,1.8862073567263273,0.0,0.027377887272443724
1780294833.342546940,1780294833.338516474,-221.22312849516436,-123.2717740309655,1.8863098749144052,0.0,0.037078686341492514
1780294833.364926815,1780294833.358359337,-221.2420313643339,-123.239507310651,1.8854996962827302,0.0,0.033762619608196154
1780294833.384649038,1780294833.379025698,-221.26170660800602,-123.20597373106703,1.8829673333562416,0.0,0.01633289524947311
1780294833.402752876,1780294833.398462534,-221.2801990500395,-123.17448041605832,1.8811150790332918,0.0,0.0060005925064374015
1780294833.424799442,1780294833.420916557,-221.3014970554956,-123.13821879501243,1.876027900297252,0.0,0.015407854235817559
1780294833.442361593,1780294833.439728498,-221.3192331108879,-123.10804568514789,1.8678115089481904,0.0,0.0245782201808432
1780294833.481173754,1780294833.471718311,-221.3494201379737,-123.05674481120238,1.8635967491582104,0.0,0.014293494028370428
1780294833.491812706,1780294833.483838797,-221.36082658685365,-123.03738059778375,1.8591008177424169,0.0,0.03172373484427011
1780294833.514991999,1780294833.505738974,-221.3814865127615,-123.00233574049894,1.8582822133894628,0.0,0.0317237349133711
1780294833.522393942,1780294833.518001795,-221.39306380655947,-122.98272865855495,1.8576445917657263,0.0,0.04388642383367543
1780294833.544627905,1780294833.538400650,-221.41253382632146,-122.94979470536886,1.8672054760059476,0.0,0.029111217907095872
1780294833.564579964,1780294833.559249878,-221.43274820514364,-122.91564755206288,1.8859706164828294,0.0,0.00821207008016913
1780294833.583834887,1780294833.579392910,-221.4523501666198,-122.88254832160302,1.8972065047261661,0.0,0.018562157276531037
1780294833.601284981,1780294833.598220587,-221.47066640703432,-122.85164662526527,1.9023454039220709,0.0,0.03981134561156617
1780294833.622205257,1780294833.618519783,-221.49023310953396,-122.81869191310435,1.8929579697642536,0.0,0.04457159780189286
1780294833.642736435,1780294833.638358116,-221.50924921970505,-122.78673072908754,1.8843763098919095,0.0,0.026822324236033646
1780294833.662237644,1780294833.658377647,-221.5283729075885,-122.75462744825711,1.874383071507601,0.0,0.013767944953758372
1780294833.682151079,1780294833.679211140,-221.54822504420244,-122.72132205164017,1.8679720562271407,0.0,0.021701172618238534
1780294833.706173182,1780294833.699785471,-221.56780126607788,-122.68851323899594,1.8618030259305727,0.0,0.03193502445632448
1780294833.732842445,1780294833.723096609,-221.589995060008,-122.65137295208784,1.8590709100090255,0.0,0.024763833069048398
1780294833.744994164,1780294833.739076376,-221.60523448475115,-122.62590382288077,1.8583685839975634,0.0,0.0191195647169003
1780294833.762838840,1780294833.758256674,-221.6236746891217,-122.59510652860499,1.8660407411020623,0.0,0.029858022163036554
1780294833.783383846,1780294833.778434515,-221.6432116270187,-122.56251977302762,1.8743581171531807,0.0,0.05531197646639358
1780294833.801392317,1780294833.798108339,-221.66229634416848,-122.53076773911229,1.8784239186542586,0.0,0.04205093407577731
1780294833.820509434,1780294833.818043470,-221.68159679583934,-122.49871712576335,1.8769115798144747,0.0,0.02106064780097764
1780294833.839947462,1780294833.838047743,-221.70096993915067,-122.46657636624407,1.876901436095336,0.0,0.0029937175959418583
1780294833.862391949,1780294833.858006716,-221.7203252883301,-122.43446943162606,1.8775797522069106,0.0,0.029725690262865406
1780294833.881920815,1780294833.878015757,-221.73977602928392,-122.40224748327262,1.8796254980281388,0.0,0.03976141995912316
1780294833.900805712,1780294833.898015499,-221.75926081100775,-122.3700270826633,1.881092664615308,0.0,0.03696462417609251
1780294833.921474934,1780294833.918023825,-221.77877344265477,-122.33781447420967,1.8816534202967412,0.0,0.007355394532849242
1780294833.941230297,1780294833.938000917,-221.7982357521154,-122.30569564957477,1.8805255911612233,0.0,0.017189810588179578
1780294833.962537527,1780294833.958031654,-221.81774703516362,-122.27352094713346,1.8795829918279152,0.0,0.04108473033009778
1780294833.981986523,1780294833.978014231,-221.83708316637444,-122.2416944057372,1.869822229779791,0.0,0.03235449760635058
1780294833.999916077,1780294833.998013735,-221.85626959782869,-122.21016044167526,1.857151886478848,0.0,0.014426019093755366
1780294834.020601511,1780294834.018020391,-221.87543959918676,-122.17867368589759,1.8502605130849505,0.0,0.01854140550961596
1780294834.040890694,1780294834.038013697,-221.89466069371795,-122.1471291999272,1.8494163733145519,0.0,0.03678834415673079
1780294834.060692787,1780294834.058013201,-221.91399832966147,-122.11544577818046,1.8533540795853107,0.0,0.04376891770556958
1780294834.082557440,1780294834.078020573,-221.93340752645733,-122.08370756264797,1.8562252688629175,0.0,0.024427177549609134
1780294834.100795269,1780294834.098048925,-221.9528658754122,-122.0519239609735,1.8586641951648895,0.0,0.015399312898699976
1780294834.120865345,1780294834.118043184,-221.97216796697268,-122.02041758799402,1.851603015651609,0.0,0.03605481827211369
1780294834.141439676,1780294834.138017893,-221.99138023766383,-121.98910867390899,1.8456670309395324,0.0,0.05170961335020451
1780294834.160767078,1780294834.158000469,-222.01061462980897,-121.95783617618272,1.839132844625504,0.0,0.029397809877341512
1780294834.181541920,1780294834.178028584,-222.02988949787346,-121.9265508654091,1.8369375710298321,0.0,0.024050744711198207
1780294834.200639248,1780294834.198125601,-222.04935260113598,-121.89498445896093,1.8425447735645488,0.0,0.00454057223377894
1780294834.221834421,1780294834.218027353,-222.06875028762957,-121.86353288732654,1.8529078159460872,0.0,0.017772119712312937
1780294834.240517855,1780294834.238037586,-222.08828806941085,-121.83187073169898,1.8561371063852423,0.0,0.01873094244475033
1780294834.264942884,1780294834.257913351,-222.10781142895357,-121.8002602003604,1.863904769676998,0.0,0.019631796650499283
1780294834.280358315,1780294834.278014898,-222.12768937310946,-121.76810310475395,1.8726513939103664,0.0,0.011918812017343064
1780294834.300496101,1780294834.298031807,-222.1475063337175,-121.73606193195783,1.8771828220930333,0.0,0.014785267472378918
1780294834.320178032,1780294834.317919016,-222.16714594009116,-121.70432859490234,1.8762396758352324,0.0,0.029003015984082864
1780294834.340546131,1780294834.338011980,-222.1867259202921,-121.67273264723214,1.8508661763125582,0.0,0.020544652385466402
1780294834.360448599,1780294834.358014107,-222.20603070744224,-121.64161304114077,1.8408427131650744,0.0,0.01710619867262499
1780294834.380960226,1780294834.378047705,-222.22519078817436,-121.61074484090534,1.8252904823676064,0.0,0.01276303463839902
1780294834.400945663,1780294834.398010492,-222.2441599463288,-121.5802029864051,1.8135935242806387,0.0,0.03146612854646122
1780294834.423076868,1780294834.418444395,-222.263581676094,-121.54897621847087,1.8062393115860071,0.0,0.04006640834719971
1780294834.441303492,1780294834.438766241,-222.28294464305256,-121.51790061175004,1.8046256373768337,0.0,0.031203210156960197
1780294834.460866213,1780294834.458553314,-222.30185285529222,-121.48759753760216,1.8048591096623166,0.0,-0.019740757978543355
1780294834.482467890,1780294834.478323460,-222.32091407904227,-121.45702266294016,1.815621751937378,0.0,-0.0043121918426816085
1780294834.502374411,1780294834.498954296,-222.34094617846068,-121.42488440122096,1.8256190065107385,0.0,0.056666137798271767
1780294834.521578312,1780294834.519037247,-222.3604799237075,-121.3936268779678,1.8302195253043547,0.0,0.05194040192531068
1780294834.541327000,1780294834.538310528,-222.3792462394122,-121.36366706300876,1.8327249862933235,0.0,-0.012382750702801572
1780294834.564024925,1780294834.558364630,-222.39882112167342,-121.33243982074526,1.8352513307493872,0.0,-0.014257570510428365
1780294834.582525015,1780294834.578050375,-222.41806992448397,-121.30171073696674,1.8383444307225676,0.0,0.01931906021735329
1780294834.601357698,1780294834.598288536,-222.43785291196676,-121.27015621931001,1.8390699536473902,0.0,0.03724073802624411
1780294834.621476173,1780294834.618542671,-222.45755392345876,-121.2387851656887,1.8327344605824303,0.0,0.025698640009594383
1780294834.642217875,1780294834.638519049,-222.47693312951193,-121.20796221926614,1.8279273416330726,0.0,-0.020976678733243593
1780294834.667245388,1780294834.659141302,-222.4969112113323,-121.17615699343551,1.8243245404210875,0.0,-0.01198972934298578
1780294834.689287186,1780294834.678833246,-222.515965703774,-121.14580545462398,1.822247751732502,0.0,0.01740952072377575
1780294834.708618879,1780294834.698431730,-222.53495405681286,-121.11558231224505,1.821856531642124,0.0,0.01740952104449495
1780294834.728058338,1780294834.718266010,-222.55413965809862,-121.08506302288382,1.8196926460925495,0.0,0.00941952390687685
1780294834.751878738,1780294834.738415956,-222.57363080642713,-121.05407053730615,1.8185856967711662,0.0,-0.0011484052398367372
1780294834.767480135,1780294834.758285284,-222.59286593016546,-121.02348356174363,1.8186714465164648,0.0,0.028166391697784145
1780294834.787180185,1780294834.779554605,-222.61339154610891,-120.99088505863726,1.8139705899176373,0.0,0.040101736163227236
1780294834.803853512,1780294834.798466682,-222.63161121978524,-120.96200360152969,1.8102037968173725,0.0,0.02110293535966482
1780294834.822271347,1780294834.819348574,-222.65166730911992,-120.93023915168804,1.8036498826883776,0.0,-0.0061474267869274825
1780294834.873303652,1780294834.868544579,-222.6990578856019,-120.8551611729227,1.805310629348832,0.0,0.005931267714763942
1780294834.886310577,1780294834.878079414,-222.708420383828,-120.8403382189295,1.820802873518262,0.0,0.021462734960186424
1780294834.918903351,1780294834.910391569,-222.73991550129858,-120.79049724288322,1.8234683673258936,0.0,0.01160763323956051
1780294834.924323320,1780294834.918085814,-222.7475006341618,-120.77850367568321,1.833104783811282,0.0,0.011853417797272987
1780294834.942404270,1780294834.938142776,-222.7672013003506,-120.7473595601992,1.8355452536763082,0.0,0.02575481425549501
1780294834.966987848,1780294834.958181858,-222.7868863009286,-120.71627577785739,1.8358008111160045,0.0,0.01673078063986474
1780294834.980526209,1780294834.978179455,-222.806451301699,-120.68540445183088,1.830587472091363,0.0,0.006225674603934856
1780294835.002343178,1780294834.998258591,-222.82604814253213,-120.65449138812534,1.8269695288484566,0.0,0.0007565180200679589
1780294835.021764278,1780294835.018007517,-222.8453394531844,-120.62406126297664,1.825750981671787,0.0,0.010530389424994898
1780294835.043411493,1780294835.038309336,-222.8650495180483,-120.59298493144047,1.817748245330726,0.0,0.018985252823953816
1780294835.064630270,1780294835.058870554,-222.88488546670752,-120.56173686370875,1.808546361666311,0.0,0.01380344164205831
1780294835.083226442,1780294835.078957796,-222.90425636713422,-120.53124046931646,1.8038268484159738,0.0,0.012256388937936843
1780294835.102932692,1780294835.098008394,-222.92264926348747,-120.50229947626637,1.8020678431491735,0.0,0.021520883674746173
1780294835.123260260,1780294835.118006945,-222.9419847737115,-120.47190280558094,1.8018506451778356,0.0,0.0310717930256504
1780294835.144002914,1780294835.137998343,-222.96133930235908,-120.44151793235372,1.801942196935433,0.0,0.02556790929602068
1780294835.163443565,1780294835.158080816,-222.98086728301516,-120.41089523463864,1.805998841783135,0.0,0.018459140852463213
1780294835.185256958,1780294835.180977583,-223.0031892683121,-120.37591974118897,1.8090932749289577,0.0,0.017285189723985833
1780294835.203811646,1780294835.198366642,-223.02029463449364,-120.34914126111967,1.8196604415509625,0.0,0.002515786774187021
1780294835.223199368,1780294835.218965054,-223.04063899014938,-120.31729531267081,1.8271813004029402,0.0,-0.008207884152134914
1780294835.250141382,1780294835.238931894,-223.0603564223643,-120.28641929995837,1.8307434816587835,0.0,-0.007687195887792954
1780294835.263412952,1780294835.258827209,-223.0800489656644,-120.25557184077708,1.8357195402766575,0.0,0.01562762596653027
1780294835.286991358,1780294835.280812740,-223.10187857847666,-120.22140012354252,1.8403143276961285,0.0,0.01944329344059574
1780294835.302721500,1780294835.298220873,-223.1191876040482,-120.19433035330447,1.8426668727161526,0.0,0.0060206346788095055
1780294835.327367544,1780294835.320683479,-223.14150109646485,-120.15944215939177,1.843097471254564,0.0,0.006020634592919612
1780294835.354870319,1780294835.342518091,-223.1628942095741,-120.1260196866333,1.8293310672776493,0.0,0.032351224024121494
1780294835.363371849,1780294835.359370708,-223.1793598863548,-120.10033544773327,1.8223554054905293,0.0,0.041262334237516754
1780294835.395811796,1780294835.380491972,-223.20008962425914,-120.06804892881836,1.8195256367518968,0.0,0.03052120782743955
1780294835.407734156,1780294835.398104191,-223.2173859818086,-120.04114801543321,1.8179728236242005,0.0,0.010173055380084482
1780294835.425290823,1780294835.418109417,-223.2371443283286,-120.01042992453281,1.8227541450931763,0.0,0.007322714222374543
1780294835.449137688,1780294835.438040733,-223.25690299854895,-119.97972121575775,1.8271378178726,0.0,0.026231781129243886
1780294835.462518215,1780294835.458226919,-223.27691687561833,-119.94865160461342,1.828899267185493,0.0,0.026580363123569675
1780294835.491593599,1780294835.486804485,-223.30521292957098,-119.90477652972565,1.8273320483924718,0.0,0.016885792332149714
1780294835.502383471,1780294835.498021841,-223.31633212434107,-119.88755367530955,1.828545144285197,0.0,0.017581817306082007
1780294835.523836851,1780294835.518674374,-223.33683921946513,-119.85580332158182,1.8293910768870167,0.0,0.03485916051389448
1780294835.545383930,1780294835.538007736,-223.35620466942964,-119.82586767063647,1.8385622037986984,0.0,0.03954895003794085
1780294835.563822746,1780294835.558718920,-223.37717283710887,-119.79350852831566,1.8511913960236548,0.0,0.04266130238442037
1780294835.586767912,1780294835.578011036,-223.3967856863077,-119.76329953393378,1.858530553775422,0.0,0.03972091648303644
1780294835.605700970,1780294835.599233150,-223.4185307452095,-119.72986250768002,1.8709057003199003,0.0,0.0352105546931529
1780294835.621419907,1780294835.618112087,-223.43804005913682,-119.69991222514795,1.8816087328650846,0.0,0.039307739249929814
1780294835.646075010,1780294835.640586853,-223.46125814440276,-119.66432645000172,1.8861368654666795,0.0,0.036063251470295106
1780294835.662354946,1780294835.658010960,-223.4792862319786,-119.63674419405287,1.8884491436686184,0.0,0.026068419895731828
1780294835.686372757,1780294835.678077936,-223.50005520509112,-119.6050000744002,1.889386583110794,0.0,0.024874033183609798
1780294835.703961134,1780294835.699959278,-223.5227245732249,-119.57038905285866,1.8902015475019647,0.0,0.02053177317572337
1780294835.724267006,1780294835.719850063,-223.5433015085739,-119.53900352797052,1.8878583070836645,0.0,0.015200685206200486
1780294835.762082100,1780294835.738194942,-223.56225895861525,-119.51010723937608,1.8860665125090466,0.0,0.011395579454829774
1780294835.773245573,1780294835.767017841,-223.59207718364448,-119.46467683952865,1.8857357514006885,0.0,0.011395579436982085
1780294835.785244942,1780294835.779449940,-223.6044715927932,-119.44580841904856,1.8565156702520944,0.0,0.015598288846730753
1780294835.812012911,1780294835.798056126,-223.62319248015208,-119.41732054026608,1.846365880821607,0.0,0.00998334663969818
1780294835.825376987,1780294835.819157362,-223.64446863633722,-119.38495718862343,1.8410839495524296,0.0,0.0007847143962857531
1780294835.842178345,1780294835.838010550,-223.6635660695008,-119.3559088738363,1.8439146951775653,0.0,-0.0017709311184399687
1780294835.862048149,1780294835.858048916,-223.6839352449268,-119.32492390517322,1.8470184506738216,0.0,-0.004985679077163288
1780294835.884459734,1780294835.880661488,-223.7070158396877,-119.28980678667762,1.8540235212287304,0.0,-0.000837492412845026
1780294835.901679993,1780294835.898489237,-223.72528361960684,-119.26201121625088,1.8591662516872096,0.0,0.010416440860643124
1780294835.925467253,1780294835.918372393,-223.7455323744223,-119.23121392988892,1.855432760904357,0.0,0.016012998011453637
1780294835.948637486,1780294835.938468456,-223.76582520944802,-119.20037110132145,1.8453516494284135,0.0,0.0027713843428680846
1780294835.970252991,1780294835.963776588,-223.79133001621236,-119.16161127076163,1.8389657116397917,0.0,-0.0031714531030411185
1780294835.983931780,1780294835.978865623,-223.80646630661434,-119.13860449090294,1.8320897789433868,0.0,-0.0005482146394547968
1780294836.005873680,1780294836.000729561,-223.82846415090785,-119.1051677230145,1.831750750892153,0.0,0.015657324326745888
1780294836.025862694,1780294836.018172503,-223.8460644733372,-119.07843511386493,1.833135171389182,0.0,0.009565378521771296
1780294836.042376518,1780294836.038013697,-223.86600764756002,-119.0481550624994,1.8295399614468655,0.0,-0.010935494311378559
1780294836.062816381,1780294836.058011770,-223.88599321681937,-119.01779626105255,1.8231257488779062,0.0,-0.0140840453116605
1780294836.085273981,1780294836.078102589,-223.90603741015377,-118.98732969872484,1.819357763776673,0.0,0.004696817316468727
1780294836.102943182,1780294836.098021507,-223.92580572821515,-118.95728867483238,1.8111729520018545,0.0,0.009752766661974926
1780294836.124980688,1780294836.118017435,-223.94562772270103,-118.92717885952628,1.8077383253011892,0.0,-0.01707419574764963
1780294836.142726183,1780294836.138032913,-223.9655023395716,-118.89696661808048,1.8072823576574324,0.0,-0.02498476652021927
1780294836.163462877,1780294836.158169270,-223.9855472932341,-118.86646227661535,1.8106871955197774,0.0,-0.012902747732741655
1780294836.185729742,1780294836.178297520,-224.0056166896372,-118.83590345039302,1.8133592138564958,0.0,-0.002780019581535729
1780294836.202303410,1780294836.198137522,-224.02557845324336,-118.80550482050118,1.8251642863908901,0.0,-0.011542165281454375
1780294836.230289459,1780294836.218409061,-224.046103554938,-118.77423276068413,1.8350386276661212,0.0,-0.022178771246292382
1780294836.242598295,1780294836.238501549,-224.06642157083883,-118.7432458363908,1.8393556032501015,0.0,-0.016083355384242742
1780294836.265154362,1780294836.259426117,-224.08748867171187,-118.71109371949164,1.8374027248705145,0.0,0.0014929216517705277
1780294836.284485817,1780294836.278770924,-224.10684158854585,-118.68155973778947,1.8306485348562715,0.0,0.0009419545501283011
1780294836.304591656,1780294836.299559355,-224.12760361061203,-118.64987664322818,1.8265504281213372,0.0,-0.014896195384548137
1780294836.326783419,1780294836.320290804,-224.14811341047852,-118.61855719839399,1.8139652925726713,0.0,-0.018673877062346172
1780294836.342427492,1780294836.338344574,-224.16580373320676,-118.59152027110596,1.8024138688726101,0.0,-0.015009657912708472
1780294836.364426851,1780294836.358406782,-224.18547711975486,-118.56143488666228,1.7973460924099884,0.0,-0.016308677427526456
1780294836.384753704,1780294836.380006313,-224.2068537352297,-118.52872167002428,1.8055229584797245,0.0,-0.030133764887250405
1780294836.415983915,1780294836.399057627,-224.22581625420364,-118.49966170693796,1.812796188780202,0.0,-0.04294302823014212
1780294836.423981190,1780294836.419140100,-224.24572338132276,-118.46909935504942,1.814142383044391,0.0,-0.042943028357520396
1780294836.448417187,1780294836.438917875,-224.2653966371638,-118.43883231767593,1.8196727939201098,0.0,-0.053933245089535474
1780294836.466655970,1780294836.461879253,-224.28818260762873,-118.4036942945466,1.8212279790041952,0.0,-0.053933245122806096
1780294836.487125397,1780294836.479527473,-224.30521553699967,-118.37732718537998,1.8024544467852373,0.0,-0.10177975653041368
1780294836.523488760,1780294836.519040346,-224.34336021761925,-118.31791238917333,1.793679625553612,0.0,-0.10586072102208667
1780294836.542488575,1780294836.538065195,-224.36184993937198,-118.28891257852538,1.8016581075350981,0.0,-0.12321906958286293
1780294836.566823244,1780294836.558180809,-224.38146063688046,-118.257995052116,1.8125657378909634,0.0,-0.1332402389999405
1780294836.584705114,1780294836.580975533,-224.40366735582737,-118.22277655016326,1.8195700852032923,0.0,-0.1369693657714244
1780294836.603479385,1780294836.598339081,-224.4206227768963,-118.19569968795223,1.8307538287261012,0.0,-0.1356839980649134
1780294836.622740030,1780294836.618205070,-224.43998881930844,-118.16461007642889,1.836965822683626,0.0,-0.11981890408586034
