t,status
1780280687.0439,4
1780280687.0449,4
1780280687.046,4
1780280687.047,4
1780280687.048,4
1780280687.049,4
1780280687.05,4
1780280687.0509,4
1780280687.0519,4
1780280687.0529,4
1780280687.0539,4
1780280687.055,4
1780280687.056,4
1780280687.057,4
1780280687.058,4
1780280687.0589,4
1780280687.0599,4
1780280687.0609,4
1780280687.0619,4
1780280687.063,4
1780280687.064,4
1780280687.065,4
1780280687.066,4
1780280687.0669,4
1780280687.0679,4
1780280687.0689,4
1780280687.0699,4
1780280687.071,4
1780280687.072,4
1780280687.073,4
1780280687.074,4
1780280687.075,4
1780280687.0759,4
1780280687.0769,4
1780280687.0779,4
1780280687.0789,4
1780280687.08,4
1780280687.081,4
1780280687.082,4
1780280687.083,4
1780280687.0839,4
1780280687.0849,4
1780280687.0859,4
1780280687.0869,4
1780280687.088,4
1780280687.089,4
1780280687.09,4
1780280687.091,4
1780280687.0919,4
1780280687.0929,4
1780280687.0939,4
1780280687.0949,4
1780280687.096,4
1780280687.097,4
1780280687.098,4
1780280687.099,4
1780280688.0,4
1780280688.0009,4
1780280688.0019,4
1780280688.0029,4
1780280688.0039,4
1780280688.005,4
1780280688.006,4
1780280688.007,4
1780280688.008,4
1780280688.0089,4
1780280688.0099,4
1780280688.0109,4
1780280688.0119,4
1780280688.013,4
1780280688.014,4
1780280688.015,4
1780280688.016,4
1780280688.0169,4
1780280688.0179,4
1780280688.0189,4
1780280688.0199,4
1780280688.021,4
1780280688.022,4
1780280688.023,4
1780280688.024,4
1780280688.025,4
1780280688.0259,4
1780280688.0269,4
1780280688.0279,4
1780280688.0289,4
1780280688.03,4
1780280688.031,4
1780280688.032,4
1780280688.033,4
1780280688.0339,4
1780280688.0349,4
1780280688.0359,4
1780280688.0369,4
1780280688.038,4
1780280688.039,4
1780280688.04,4
1780280688.041,4
1780280688.0419,4
1780280688.0429,4
1780280688.0439,4
1780280688.0449,4
1780280688.046,4
1780280688.047,4
1780280688.048,4
1780280688.049,4
1780280688.05,4
1780280688.0509,4
1780280688.0519,4
1780280688.0529,4
1780280688.0539,4
1780280688.055,4
1780280688.056,4
1780280688.057,4
1780280688.058,4
1780280688.0589,4
1780280688.0599,4
1780280688.0609,4
1780280688.0619,4
1780280688.063,4
1780280688.064,4
1780280688.065,4
1780280688.066,4
1780280688.0669,4
1780280688.0679,4
1780280688.0689,4
1780280688.0699,4
1780280688.071,4
1780280688.072,4
1780280688.073,4
1780280688.074,4
1780280688.075,4
1780280688.0759,4
1780280688.0769,4
1780280688.0779,4
1780280688.0789,4
1780280688.08,4
1780280688.081,4
1780280688.082,4
1780280688.083,4
1780280688.0839,4
1780280688.0849,4
1780280688.0859,4
1780280688.0869,4
1780280688.088,4
1780280688.089,4
1780280688.09,4
1780280688.091,4
1780280688.0919,4
1780280688.0929,4
1780280688.0939,4
1780280688.0949,4
1780280688.096,4
1780280688.097,4
1780280688.098,4
1780280688.099,4
1780280689.0,4
1780280689.0009,4
1780280689.0019,4
1780280689.0029,4
1780280689.0039,4
1780280689.005,4
1780280689.006,4
1780280689.007,4
1780280689.008,4
1780280689.0089,4
1780280689.0099,4
1780280689.0109,4
1780280689.0119,4
1780280689.013,4
1780280689.014,4
1780280689.015,4
1780280689.016,4
1780280689.0169,4
1780280689.0179,4
1780280689.0189,4
1780280689.0199,4
1780280689.021,4
1780280689.022,4
1780280689.023,4
1780280689.024,4
1780280689.025,4
1780280689.0259,4
1780280689.0269,4
1780280689.0279,4
1780280689.0289,4
1780280689.03,4
1780280689.031,4
1780280689.032,4
1780280689.033,4
1780280689.0339,4
1780280689.0349,4
1780280689.0359,4
1780280689.0369,4
1780280689.038,4
1780280689.039,4
1780280689.04,4
1780280689.041,4
1780280689.0419,4
1780280689.0429,4
1780280689.0439,4
1780280689.0449,4
1780280689.046,4
1780280689.047,4
1780280689.048,4
1780280689.049,4
1780280689.05,4
1780280689.0509,4
1780280689.0519,4
1780280689.0529,4
1780280689.0539,4
1780280689.055,4
1780280689.056,4
1780280689.057,4
1780280689.058,4
1780280689.0589,4
1780280689.0599,4
1780280689.0609,4
1780280689.0619,4
1780280689.063,4
1780280689.064,4
1780280689.065,4
1780280689.066,4
1780280689.0669,4
1780280689.0679,4
1780280689.0689,4
1780280689.0699,4
1780280689.071,4
1780280689.072,4
1780280689.073,4
1780280689.074,4
1780280689.075,4
1780280689.0759,4
1780280689.0769,4
1780280689.0779,4
1780280689.0789,4
1780280689.08,4
1780280689.081,4
1780280689.082,4
1780280689.083,4
1780280689.0839,4
1780280689.0849,4
1780280689.0859,4
1780280689.0869,4
1780280689.088,4
1780280689.089,4
1780280689.09,4
1780280689.091,4
1780280689.0919,4
1780280689.0929,4
1780280689.0939,4
1780280689.0949,4
1780280689.096,4
1780280689.097,4
1780280689.098,4
1780280689.099,4
1780280690.0,4
1780280690.0009,4
1780280690.0019,4
1780280690.0029,4
1780280690.0039,4
1780280690.005,4
1780280690.006,4
1780280690.007,4
1780280690.008,4
1780280690.0089,4
1780280690.0099,4
1780280690.0109,4
1780280690.0119,4
1780280690.013,4
1780280690.014,4
1780280690.015,4
1780280690.016,4
1780280690.0169,4
1780280690.0179,4
1780280690.0189,4
1780280690.0199,4
1780280690.021,4
1780280690.022,4
1780280690.023,4
1780280690.024,4
1780280690.025,4
1780280690.0259,4
1780280690.0269,4
1780280690.0279,4
1780280690.0289,4
1780280690.03,4
1780280690.031,4
1780280690.032,4
1780280690.033,4
1780280690.0339,4
1780280690.0349,4
1780280690.0359,4
1780280690.0369,4
1780280690.038,4
1780280690.039,4
1780280690.04,4
1780280690.041,4
1780280690.0419,4
1780280690.0429,4
1780280690.0439,4
1780280690.0449,4
1780280690.046,4
1780280690.047,4
1780280690.048,4
1780280690.049,4
1780280690.05,4
1780280690.0509,4
1780280690.0519,4
1780280690.0529,4
1780280690.0539,4
1780280690.055,4
1780280690.056,4
1780280690.057,4
1780280690.058,4
1780280690.0589,4
1780280690.0599,4
1780280690.0609,4
1780280690.0619,4
1780280690.063,4
1780280690.064,4
1780280690.065,4
1780280690.066,4
1780280690.0669,4
1780280690.0679,4
1780280690.0689,4
1780280690.0699,4
1780280690.071,4
1780280690.072,4
1780280690.073,4
1780280690.074,4
1780280690.075,4
1780280690.0759,4
1780280690.0769,4
1780280690.0779,4
1780280690.0789,4
1780280690.08,4
1780280690.081,4
1780280690.082,4
1780280690.083,4
1780280690.0839,4
1780280690.0849,4
1780280690.0859,4
1780280690.0869,4
1780280690.088,4
1780280690.089,4
1780280690.09,4
1780280690.091,4
1780280690.0919,4
1780280690.0929,4
1780280690.0939,4
1780280690.0949,4
1780280690.096,4
1780280690.097,4
1780280690.098,4
1780280690.099,4
1780280691.0,4
1780280691.0009,4
1780280691.0019,4
1780280691.0029,4
1780280691.0039,4
1780280691.005,4
1780280691.006,4
1780280691.007,4
1780280691.008,4
1780280691.0089,4
1780280691.0099,4
1780280691.0109,4
1780280691.0119,4
1780280691.013,4
1780280691.014,4
1780280691.015,4
1780280691.016,4
1780280691.0169,4
1780280691.0179,4
1780280691.0189,4
1780280691.0199,4
1780280691.021,4
1780280691.022,4
1780280691.023,4
1780280691.024,4
1780280691.025,4
1780280691.0259,4
1780280691.0269,4
1780280691.0279,4
1780280691.0289,4
1780280691.03,4
1780280691.031,4
1780280691.032,4
1780280691.033,4
1780280691.0339,4
1780280691.0349,4
1780280691.0359,4
1780280691.0369,4
1780280691.038,4
1780280691.039,4
1780280691.04,4
1780280691.041,4
1780280691.0419,4
1780280691.0429,4
1780280691.0439,4
1780280691.0449,4
1780280691.046,4
1780280691.047,4
1780280691.048,4
1780280691.049,4
1780280691.05,4
1780280691.0509,4
1780280691.0519,4
1780280691.0529,4
1780280691.0539,4
1780280691.055,4
1780280691.056,4
1780280691.057,4
1780280691.058,4
1780280691.0589,4
1780280691.0599,4
1780280691.0609,4
1780280691.0619,4
1780280691.063,4
1780280691.064,4
1780280691.065,4
1780280691.066,4
1780280691.0669,4
