bag_ts,header_stamp,longitudinal_velocity
1780294835.605658531,1780294835.602201700,1.8890000581741333
1780294835.624808311,1780294835.624430180,1.8890000581741333
1780294835.647271872,1780294835.646709919,1.8899999856948853
1780294835.666155815,1780294835.665830612,1.8899999856948853
1780294835.678978920,1780294835.678524494,1.8910000324249268
1780294835.703953266,1780294835.703014612,1.8849999904632568
1780294835.725236416,1780294835.724566460,1.8849999904632568
1780294835.748156309,1780294835.746711016,1.8530000448226929
1780294835.758936405,1780294835.758601427,1.840000033378601
1780294835.781589985,1780294835.781015873,1.840000033378601
1780294835.804638624,1780294835.804222584,1.8359999656677246
1780294835.827934742,1780294835.827241898,1.8489999771118164
1780294835.839000463,1780294835.838698149,1.8489999771118164
1780294835.862041235,1780294835.860782385,1.8619999885559082
1780294835.883249044,1780294835.882919073,1.8619999885559082
1780294835.906931639,1780294835.906020403,1.8489999771118164
1780294835.917876005,1780294835.917516232,1.8350000381469727
1780294835.940537930,1780294835.939499140,1.8350000381469727
1780294835.962501526,1780294835.962267876,1.8270000219345093
1780294835.984853029,1780294835.984513283,1.8339999914169312
1780294836.007382870,1780294836.007087469,1.8339999914169312
1780294836.020509720,1780294836.020104408,1.8240000009536743
1780294836.042370558,1780294836.041625977,1.8170000314712524
1780294836.064076424,1780294836.063822985,1.8170000314712524
1780294836.079262733,1780294836.078636646,1.8020000457763672
1780294836.102935553,1780294836.101246119,1.8070000410079956
1780294836.124998331,1780294836.123449802,1.8070000410079956
1780294836.147068977,1780294836.146584034,1.815000057220459
1780294836.159623384,1780294836.158985615,1.815000057220459
1780294836.181189060,1780294836.180774450,1.8389999866485596
1780294836.206996918,1780294836.206466436,1.8420000076293945
1780294836.221133471,1780294836.219464302,1.8420000076293945
1780294836.241158962,1780294836.240788698,1.8339999914169312
1780294836.263700008,1780294836.263306141,1.8240000009536743
1780294836.285261869,1780294836.284728289,1.8240000009536743
1780294836.307434559,1780294836.306905746,1.7999999523162842
1780294836.321139574,1780294836.320521832,1.7940000295639038
1780294836.344221115,1780294836.343484879,1.7940000295639038
1780294836.366615295,1780294836.365946054,1.8170000314712524
1780294836.378498077,1780294836.377801418,1.8170000314712524
1780294836.405280352,1780294836.401432037,1.8250000476837158
1780294836.425762892,1780294836.424688101,1.8240000009536743
1780294836.447336674,1780294836.446661472,1.8240000009536743
1780294836.459757566,1780294836.458452702,1.7899999618530273
1780294836.481093884,1780294836.480577469,1.7910000085830688
1780294836.503258944,1780294836.502593279,1.7910000085830688
1780294836.524975300,1780294836.524588585,1.812000036239624
1780294836.547351599,1780294836.546681881,1.8240000009536743
1780294836.559450388,1780294836.558776617,1.8240000009536743
1780294836.580998659,1780294836.580637693,1.840999960899353
1780294836.603471041,1780294836.602596760,1.840999960899353
1780294836.625790119,1780294836.624527454,1.840999960899353
1780294836.647881985,1780294836.646887302,1.8279999494552612
1780294836.660183191,1780294836.658804178,1.8279999494552612
1780294836.682620525,1780294836.681664467,1.781999945640564
1780294836.704604864,1780294836.704085112,1.7719999551773071
1780294836.718078852,1780294836.717808008,1.7719999551773071
1780294836.740609646,1780294836.740235090,1.7869999408721924
1780294836.763425589,1780294836.761921406,1.7960000038146973
1780294836.784633636,1780294836.783685207,1.7960000038146973
1780294836.806651831,1780294836.805961132,1.815999984741211
1780294836.820684910,1780294836.819934368,1.8109999895095825
1780294836.843571424,1780294836.842662096,1.8109999895095825
1780294836.866951704,1780294836.866163969,1.8049999475479126
1780294836.877786160,1780294836.877435923,1.8049999475479126
1780294836.900589466,1780294836.899785519,1.784999966621399
1780294836.923610687,1780294836.923261166,1.784999966621399
1780294836.950528622,1780294836.948048830,1.784999966621399
1780294836.964043617,1780294836.960709810,1.784000039100647
1780294836.985049009,1780294836.983780861,1.7699999809265137
1780294837.007262945,1780294837.006976128,1.7699999809265137
1780294837.019294977,1780294837.019057512,1.7309999465942383
1780294837.045681000,1780294837.041219473,1.7230000495910645
1780294837.066607237,1780294837.063299656,1.7230000495910645
1780294837.085681200,1780294837.084901571,1.7339999675750732
1780294837.102449179,1780294837.098186016,1.7450000047683716
1780294837.122087240,1780294837.121414900,1.7450000047683716
1780294837.145335436,1780294837.144969702,1.7619999647140503
1780294837.158187151,1780294837.156948805,1.7619999647140503
1780294837.179246664,1780294837.178936243,1.7610000371932983
1780294837.201368570,1780294837.201129913,1.7619999647140503
1780294837.224989891,1780294837.224685192,1.7619999647140503
1780294837.237972260,1780294837.237024784,1.75600004196167
1780294837.266462326,1780294837.265884399,1.7480000257492065
1780294837.288031816,1780294837.287650347,1.7480000257492065
1780294837.301073790,1780294837.300159454,1.7269999980926514
1780294837.322850943,1780294837.322062254,1.7209999561309814
1780294837.345605373,1780294837.344410181,1.7209999561309814
1780294837.362729549,1780294837.362210751,1.725000023841858
1780294837.384200096,1780294837.383823633,1.725000023841858
1780294837.411187887,1780294837.406938553,1.7319999933242798
1780294837.419741869,1780294837.418887615,1.7419999837875366
1780294837.447399378,1780294837.440871000,1.7419999837875366
1780294837.469512701,1780294837.466854572,1.74399995803833
1780294837.480833054,1780294837.478569269,1.7740000486373901
1780294837.505034685,1780294837.501114845,1.7740000486373901
1780294837.524361610,1780294837.522764683,1.7869999408721924
1780294837.545067787,1780294837.544882536,1.781999945640564
1780294837.567919016,1780294837.566900253,1.781999945640564
1780294837.579843521,1780294837.578450441,1.74399995803833
1780294837.602449417,1780294837.600803852,1.7389999628067017
1780294837.624111176,1780294837.623291492,1.7389999628067017
1780294837.645871639,1780294837.645200014,1.7610000371932983
1780294837.660352230,1780294837.658806324,1.7610000371932983
1780294837.682820320,1780294837.682096481,1.7719999551773071
1780294837.711302757,1780294837.704665422,1.7960000038146973
1780294837.719823837,1780294837.717747688,1.7960000038146973
1780294837.742865324,1780294837.741904020,1.7879999876022339
1780294837.765166044,1780294837.764588833,1.75600004196167
1780294837.787757635,1780294837.786743402,1.75600004196167
1780294837.810281277,1780294837.808942080,1.7450000047683716
1780294837.821572542,1780294837.820630074,1.7400000095367432
1780294837.850509644,1780294837.842581272,1.7400000095367432
1780294837.865976334,1780294837.865077019,1.7489999532699585
1780294837.888139963,1780294837.887384653,1.7489999532699585
1780294837.902949810,1780294837.900702477,1.7569999694824219
1780294837.924152613,1780294837.923119783,1.7869999408721924
1780294837.946819067,1780294837.944551945,1.7869999408721924
1780294837.968104362,1780294837.966660261,1.8040000200271606
1780294837.979916811,1780294837.978616238,1.7940000295639038
1780294838.000922918,1780294838.000526190,1.7940000295639038
1780294838.023527622,1780294838.022711277,1.7879999876022339
1780294838.045226812,1780294838.045021057,1.7730000019073486
1780294838.060378313,1780294838.058406591,1.7730000019073486
1780294838.081202507,1780294838.080749989,1.7790000438690186
1780294838.103672743,1780294838.103331327,1.7829999923706055
1780294838.120800734,1780294838.120269299,1.7829999923706055
1780294838.142124176,1780294838.141782522,1.7890000343322754
1780294838.167992830,1780294838.167280674,1.7890000343322754
1780294838.179631710,1780294838.179396391,1.7879999876022339
1780294838.202697039,1780294838.202531099,1.8049999475479126
1780294838.226549149,1780294838.226094723,1.8049999475479126
1780294838.239946365,1780294838.238414288,1.7999999523162842
1780294838.272735834,1780294838.263919830,1.7740000486373901
1780294838.290315866,1780294838.290004015,1.7740000486373901
1780294838.302432775,1780294838.302107096,1.7730000019073486
1780294838.324465036,1780294838.324110270,1.7910000085830688
1780294838.347779512,1780294838.347492695,1.7910000085830688
1780294838.360749960,1780294838.360383034,1.8079999685287476
1780294838.386996984,1780294838.383500338,1.8079999685287476
1780294838.398160458,1780294838.397937536,1.8020000457763672
1780294838.421910286,1780294838.421578407,1.781999945640564
1780294838.444067001,1780294838.443551302,1.781999945640564
1780294838.469086170,1780294838.468774796,1.781000018119812
1780294838.482110977,1780294838.480418682,1.8079999685287476
1780294838.503747702,1780294838.503412724,1.8079999685287476
1780294838.526503325,1780294838.526107073,1.8240000009536743
1780294838.544532537,1780294838.543431759,1.812999963760376
1780294838.567110777,1780294838.566255331,1.812999963760376
1780294838.584829569,1780294838.582800865,1.781999945640564
1780294838.606047392,1780294838.605420113,1.777999997138977
1780294838.620595217,1780294838.620135784,1.777999997138977
1780294838.646126747,1780294838.645585537,1.8209999799728394
1780294838.663285732,1780294838.660958290,1.8209999799728394
1780294838.677212954,1780294838.676880598,1.840999960899353
1780294838.703954697,1780294838.702603579,1.840999960899353
1780294838.725432873,1780294838.725053072,1.840999960899353
1780294838.748036146,1780294838.747566223,1.812999963760376
1780294838.762142897,1780294838.761785030,1.7990000247955322
1780294838.785095453,1780294838.784497023,1.7990000247955322
1780294838.807364464,1780294838.806712389,1.8040000200271606
1780294838.820120335,1780294838.819729805,1.8380000591278076
1780294838.843811274,1780294838.842206001,1.8380000591278076
1780294838.865065813,1780294838.864465475,1.8530000448226929
1780294838.880673647,1780294838.877805710,1.8530000448226929
1780294838.903461933,1780294838.900784969,1.8530000448226929
1780294838.926438808,1780294838.925243616,1.8329999446868896
1780294838.949547291,1780294838.947673559,1.8329999446868896
1780294838.960313797,1780294838.959382057,1.8170000314712524
1780294838.984429359,1780294838.981832504,1.7829999923706055
1780294839.004662752,1780294839.004233122,1.7829999923706055
1780294839.027562141,1780294839.025924683,1.7979999780654907
1780294839.039663315,1780294839.039020300,1.847000002861023
1780294839.063031197,1780294839.061727762,1.847000002861023
1780294839.085838556,1780294839.083554029,1.878000020980835
1780294839.106756687,1780294839.106118202,1.906000018119812
1780294839.120650768,1780294839.119518280,1.906000018119812
1780294839.142099142,1780294839.141738176,1.8980000019073486
1780294839.164368153,1780294839.163989305,1.8980000019073486
1780294839.178401709,1780294839.178043365,1.8730000257492065
1780294839.201288462,1780294839.200905561,1.819000005722046
1780294839.225233316,1780294839.224805117,1.819000005722046
1780294839.238057137,1780294839.237306118,1.815999984741211
1780294839.259876728,1780294839.259552479,1.847000002861023
1780294839.284983873,1780294839.284267902,1.847000002861023
1780294839.307471991,1780294839.306829214,1.871999979019165
1780294839.320200920,1780294839.319528341,1.9010000228881836
1780294839.343190193,1780294839.342629194,1.9010000228881836
1780294839.360285521,1780294839.359942198,1.9010000228881836
1780294839.385130405,1780294839.384367466,1.9010000228881836
1780294839.398677349,1780294839.397411585,1.878000020980835
1780294839.420761108,1780294839.419807434,1.8240000009536743
1780294839.443283081,1780294839.442086935,1.8240000009536743
1780294839.466511011,1780294839.465705633,1.815000057220459
1780294839.478833914,1780294839.477712154,1.8289999961853027
1780294839.500598431,1780294839.499799967,1.8289999961853027
1780294839.524079323,1780294839.521417379,1.8459999561309814
1780294839.544827223,1780294839.543368816,1.8589999675750732
1780294839.566255569,1780294839.565699339,1.8589999675750732
1780294839.579758644,1780294839.578782320,1.8609999418258667
1780294839.601867914,1780294839.601332664,1.8609999418258667
1780294839.624757767,1780294839.624193907,1.8609999418258667
1780294839.646363497,1780294839.645592451,1.843999981880188
1780294839.667868853,1780294839.667486429,1.843999981880188
1780294839.680600166,1780294839.679848194,1.8229999542236328
1780294839.702279806,1780294839.701967716,1.7979999780654907
1780294839.725027323,1780294839.724725246,1.7979999780654907
1780294839.747372866,1780294839.746809483,1.8040000200271606
1780294839.760844469,1780294839.758314610,1.8450000286102295
1780294839.782542706,1780294839.780938148,1.8450000286102295
1780294839.803652287,1780294839.802629948,1.8630000352859497
1780294839.830106735,1780294839.817675352,1.8799999952316284
1780294839.843811989,1780294839.842463493,1.8799999952316284
1780294839.859570503,1780294839.857906818,1.8619999885559082
1780294839.882325649,1780294839.879493237,1.8619999885559082
1780294839.902505875,1780294839.902012110,1.847000002861023
1780294839.925293207,1780294839.923880100,1.8270000219345093
1780294839.948527575,1780294839.946604013,1.8270000219345093
1780294839.959265709,1780294839.958552837,1.8329999446868896
1780294839.989554644,1780294839.980557680,1.8550000190734863
1780294840.003873348,1780294840.002989769,1.8550000190734863
1780294840.027755022,1780294840.027448654,1.8669999837875366
1780294840.039889574,1780294840.039587021,1.8869999647140503
1780294840.062781334,1780294840.062504768,1.8869999647140503
1780294840.086020231,1780294840.085500240,1.8919999599456787
1780294840.098266840,1780294840.097965956,1.8919999599456787
1780294840.121089935,1780294840.119977236,1.8919999599456787
1780294840.144842148,1780294840.144551754,1.8630000352859497
1780294840.170807600,1780294840.166447878,1.8630000352859497
1780294840.179276228,1780294840.179075956,1.8459999561309814
1780294840.202173710,1780294840.201856613,1.8580000400543213
1780294840.224132299,1780294840.223763227,1.8580000400543213
1780294840.246946335,1780294840.246684074,1.8669999837875366
1780294840.258596659,1780294840.258386850,1.8760000467300415
1780294840.281095505,1780294840.280785322,1.8760000467300415
1780294840.305831432,1780294840.304622650,1.871999979019165
1780294840.327082157,1780294840.326871872,1.8580000400543213
1780294840.339099407,1780294840.338550091,1.8580000400543213
1780294840.360837221,1780294840.360589027,1.8550000190734863
1780294840.383330584,1780294840.383056879,1.8550000190734863
1780294840.405821323,1780294840.405155897,1.8660000562667847
1780294840.427064896,1780294840.426704884,1.8910000324249268
1780294840.439399242,1780294840.438337326,1.8910000324249268
1780294840.462974787,1780294840.462372541,1.8960000276565552
1780294840.485019445,1780294840.484656811,1.8949999809265137
1780294840.497269154,1780294840.496916533,1.8949999809265137
1780294840.519374847,1780294840.519196510,1.878000020980835
1780294840.542369843,1780294840.541056395,1.8459999561309814
1780294840.563333273,1780294840.562649727,1.8459999561309814
1780294840.586415529,1780294840.585332870,1.8389999866485596
1780294840.604313135,1780294840.600707054,1.8389999866485596
1780294840.632862568,1780294840.623286724,1.8389999866485596
1780294840.646714926,1780294840.645855665,1.8890000581741333
1780294840.658221245,1780294840.657759666,1.8890000581741333
1780294840.682256937,1780294840.680873871,1.9149999618530273
1780294840.703724146,1780294840.703009605,1.9459999799728394
1780294840.725106955,1780294840.724817991,1.9459999799728394
1780294840.751652002,1780294840.747329712,1.9490000009536743
1780294840.761313915,1780294840.760332584,1.8990000486373901
1780294840.783747435,1780294840.783286572,1.8990000486373901
1780294840.819060802,1780294840.806206465,1.8669999837875366
1780294840.825143337,1780294840.824604750,1.850000023841858
1780294840.846862555,1780294840.846585035,1.850000023841858
1780294840.860100269,1780294840.859374523,1.8660000562667847
1780294840.882290363,1780294840.881475687,1.8660000562667847
1780294840.922372818,1780294840.903412580,1.8919999599456787
1780294840.931257725,1780294840.925735235,1.9040000438690186
1780294840.940947294,1780294840.938936472,1.9040000438690186
1780294840.961169720,1780294840.960416555,1.9190000295639038
1780294840.983465910,1780294840.982874155,1.9160000085830688
1780294841.011051655,1780294841.004838228,1.9160000085830688
1780294841.020658493,1780294841.016989470,1.906000018119812
1780294841.043051720,1780294841.042030334,1.875
1780294841.069038391,1780294841.065196276,1.875
1780294841.080553055,1780294841.080244064,1.871999979019165
1780294841.103854179,1780294841.103581905,1.8899999856948853
1780294841.124140739,1780294841.120807171,1.8899999856948853
1780294841.145013571,1780294841.144372702,1.8899999856948853
1780294841.168513060,1780294841.166801929,1.8899999856948853
1780294841.184264660,1780294841.182897806,1.8630000352859497
1780294841.205106974,1780294841.204804420,1.8109999895095825
1780294841.218059301,1780294841.217735767,1.8109999895095825
1780294841.240128040,1780294841.239540815,1.7960000038146973
1780294841.265163422,1780294841.264775276,1.8270000219345093
1780294841.287796497,1780294841.287047863,1.8270000219345093
1780294841.300865889,1780294841.300555706,1.8550000190734863
1780294841.325196505,1780294841.323411942,1.8969999551773071
1780294841.352376938,1780294841.345819235,1.8969999551773071
1780294841.359378099,1780294841.358303547,1.906000018119812
1780294841.381298304,1780294841.380521536,1.906000018119812
1780294841.402823210,1780294841.402347088,1.8890000581741333
1780294841.424854279,1780294841.424386978,1.8589999675750732
1780294841.447418213,1780294841.446738243,1.8589999675750732
1780294841.459325552,1780294841.458722830,1.8389999866485596
1780294841.484305620,1780294841.482142210,1.8489999771118164
1780294841.504236698,1780294841.503883362,1.8489999771118164
1780294841.527361631,1780294841.526994467,1.8630000352859497
1780294841.546329975,1780294841.540897131,1.906999945640564
1780294841.558005571,1780294841.557772875,1.906999945640564
1780294841.580294371,1780294841.580125809,1.9179999828338623
1780294841.603500605,1780294841.603263140,1.9240000247955322
1780294841.626129150,1780294841.625872374,1.9240000247955322
1780294841.638193607,1780294841.638003588,1.9140000343322754
1780294841.661467791,1780294841.660940409,1.9140000343322754
1780294841.683478594,1780294841.683035851,1.8630000352859497
1780294841.698250294,1780294841.697960854,1.8559999465942383
1780294841.720484972,1780294841.720295429,1.8559999465942383
1780294841.743505716,1780294841.743277073,1.871999979019165
1780294841.766752481,1780294841.766487598,1.909999966621399
1780294841.779806137,1780294841.778833866,1.909999966621399
1780294841.802032471,1780294841.800827026,1.9259999990463257
1780294841.825719595,1780294841.822657585,1.9359999895095825
1780294841.850054979,1780294841.845926285,1.9359999895095825
1780294841.863791943,1780294841.857788563,1.9299999475479126
1780294841.880282879,1780294841.879920959,1.9299999475479126
1780294841.904925346,1780294841.902462482,1.8990000486373901
1780294841.925327778,1780294841.924524784,1.88100004196167
1780294841.946170568,1780294841.938225031,1.88100004196167
1780294841.965139389,1780294841.960725069,1.8580000400543213
1780294841.984139204,1780294841.982735872,1.843999981880188
1780294842.006530523,1780294842.004508734,1.843999981880188
1780294842.031769753,1780294842.026560068,1.847000002861023
1780294842.040574789,1780294842.038471222,1.8700000047683716
1780294842.061911106,1780294842.061318874,1.8700000047683716
1780294842.079591513,1780294842.077335358,1.8739999532699585
1780294842.101102591,1780294842.099370956,1.8519999980926514
1780294842.123934269,1780294842.122510910,1.8519999980926514
1780294842.145366669,1780294842.145016670,1.8450000286102295
1780294842.171581984,1780294842.166471243,1.8450000286102295
1780294842.179415464,1780294842.178536654,1.8519999980926514
1780294842.204060316,1780294842.202480555,1.86899995803833
1780294842.226310015,1780294842.226048231,1.86899995803833
1780294842.237694740,1780294842.237261534,1.8680000305175781
1780294842.271197319,1780294842.270610332,1.8609999418258667
1780294842.284252644,1780294842.282523394,1.8609999418258667
1780294842.305152416,1780294842.304542780,1.8639999628067017
1780294842.327003717,1780294842.326643944,1.8639999628067017
1780294842.339598656,1780294842.338725805,1.8639999628067017
1780294842.362596035,1780294842.360926628,1.850000023841858
1780294842.385152102,1780294842.384104252,1.850000023841858
1780294842.407686949,1780294842.407017231,1.8279999494552612
1780294842.420714140,1780294842.419979811,1.8300000429153442
1780294842.444395065,1780294842.443801403,1.8300000429153442
1780294842.465796471,1780294842.465320110,1.8680000305175781
1780294842.478034973,1780294842.477208853,1.8960000276565552
1780294842.502523661,1780294842.499294281,1.8960000276565552
1780294842.524123192,1780294842.522930861,1.902999997138977
1780294842.551453590,1780294842.544460058,1.909000039100647
1780294842.566875696,1780294842.566604376,1.909000039100647
1780294842.579392195,1780294842.579129457,1.906000018119812
1780294842.602111816,1780294842.601840019,1.8930000066757202
1780294842.623791456,1780294842.623539209,1.8930000066757202
1780294842.646452904,1780294842.645468473,1.8890000581741333
1780294842.659544230,1780294842.659367085,1.8890000581741333
1780294842.681565046,1780294842.681310415,1.9119999408721924
1780294842.707473755,1780294842.706720591,1.9520000219345093
1780294842.725920200,1780294842.718443871,1.9520000219345093
1780294842.746212721,1780294842.745732069,1.965000033378601
1780294842.762671947,1780294842.762290239,1.965000033378601
1780294842.785181522,1780294842.784854889,1.965000033378601
1780294842.807165861,1780294842.806607008,1.9529999494552612
1780294842.820994377,1780294842.820600271,1.9240000247955322
1780294842.844995260,1780294842.844541788,1.9240000247955322
1780294842.867978811,1780294842.866891384,1.9299999475479126
1780294842.882318258,1780294842.878731489,1.9299999475479126
1780294842.903029680,1780294842.900486469,1.9529999494552612
1780294842.923949003,1780294842.922909975,1.965000033378601
1780294842.945459127,1780294842.944347858,1.965000033378601
1780294842.957774162,1780294842.957151890,1.9800000190734863
1780294842.981179237,1780294842.979401350,1.9819999933242798
1780294843.002231598,1780294843.001757383,1.9819999933242798
1780294843.024081707,1780294843.023563147,1.9579999446868896
1780294843.045863867,1780294843.045542479,1.930999994277954
1780294843.058355331,1780294843.057209730,1.930999994277954
1780294843.079529285,1780294843.079288006,1.930999994277954
1780294843.102925539,1780294843.101785660,1.940999984741211
1780294843.123915195,1780294843.123442650,1.940999984741211
1780294843.146751881,1780294843.146253824,1.944000005722046
1780294843.162240028,1780294843.159343243,1.944000005722046
1780294843.182676315,1780294843.181473970,1.940999984741211
1780294843.203818798,1780294843.203308105,1.9479999542236328
1780294843.226926088,1780294843.225684881,1.9479999542236328
1780294843.239116907,1780294843.238315582,1.975000023841858
1780294843.261933565,1780294843.261186123,1.9859999418258667
1780294843.283855438,1780294843.283385515,1.9859999418258667
1780294843.306091547,1780294843.305636883,1.99399995803833
1780294843.318949461,1780294843.318616152,1.9839999675750732
1780294843.340641975,1780294843.340276957,1.9839999675750732
1780294843.363552332,1780294843.363241434,1.9780000448226929
1780294843.386957407,1780294843.386265278,1.9780000448226929
1780294843.399650574,1780294843.399407148,1.9630000591278076
1780294843.422482729,1780294843.421927452,1.9670000076293945
1780294843.445755005,1780294843.443919420,1.9670000076293945
1780294843.469182014,1780294843.467008829,1.9780000448226929
1780294843.483067751,1780294843.480656862,1.9910000562667847
1780294843.503626585,1780294843.503358364,1.9910000562667847
1780294843.523500204,1780294843.522826910,1.9830000400543213
1780294843.547556639,1780294843.545089722,1.9500000476837158
1780294843.559705973,1780294843.559243917,1.9500000476837158
1780294843.588688135,1780294843.583919764,1.9329999685287476
1780294843.610176802,1780294843.606741905,1.9229999780654907
1780294843.619603395,1780294843.619168043,1.9229999780654907
1780294843.645129442,1780294843.641940832,1.9329999685287476
1780294843.664971113,1780294843.664641619,1.9329999685287476
1780294843.690130472,1780294843.687039614,1.9609999656677246
1780294843.698922157,1780294843.698695898,1.9769999980926514
1780294843.723283529,1780294843.723074198,1.9769999980926514
1780294843.748264313,1780294843.745569944,1.9880000352859497
1780294843.763859510,1780294843.758046865,1.9880000352859497
1780294843.780814886,1780294843.780580521,1.9880000352859497
1780294843.812022686,1780294843.803863287,1.9630000591278076
1780294843.826106071,1780294843.825718164,1.9630000591278076
1780294843.837974787,1780294843.837746143,1.8899999856948853
1780294843.860084295,1780294843.859857082,1.878000020980835
1780294843.882502317,1780294843.882230997,1.878000020980835
1780294843.904953003,1780294843.904439449,1.8990000486373901
1780294843.926914215,1780294843.926698446,1.9179999828338623
1780294843.939061403,1780294843.938495398,1.9179999828338623
1780294843.960632324,1780294843.960312366,1.934999942779541
1780294843.982845545,1780294843.982528925,1.934999942779541
1780294844.007869720,1780294844.004287243,1.934999942779541
1780294844.027042866,1780294844.026747227,1.9290000200271606
1780294844.040258884,1780294844.039985895,1.9179999828338623
1780294844.065164566,1780294844.062023640,1.9179999828338623
1780294844.087359428,1780294844.083209991,1.9160000085830688
1780294844.114773273,1780294844.106374502,1.9149999618530273
1780294844.123597860,1780294844.121904373,1.9149999618530273
1780294844.158017397,1780294844.145914316,1.9119999408721924
1780294844.161677599,1780294844.159230709,1.9119999408721924
1780294844.182422400,1780294844.181459427,1.902999997138977
1780294844.205091000,1780294844.203340292,1.8819999694824219
1780294844.229730368,1780294844.226916552,1.8819999694824219
1780294844.239362717,1780294844.238843679,1.843999981880188
1780294844.261974335,1780294844.260690212,1.8389999866485596
1780294844.283319235,1780294844.282344341,1.8389999866485596
1780294844.305736065,1780294844.304489613,1.8489999771118164
1780294844.321157455,1780294844.320547581,1.8580000400543213
1780294844.344147921,1780294844.342760324,1.8580000400543213
1780294844.368064404,1780294844.365079880,1.8589999675750732
1780294844.386431456,1780294844.384454489,1.8589999675750732
1780294844.410484552,1780294844.407341480,1.8350000381469727
1780294844.419965506,1780294844.419178963,1.8289999961853027
1780294844.442320585,1780294844.441423178,1.8289999961853027
1780294844.466970682,1780294844.465252638,1.843999981880188
1780294844.477714062,1780294844.477225065,1.8489999771118164
1780294844.500966787,1780294844.500584126,1.8489999771118164
1780294844.524255037,1780294844.522448063,1.8660000562667847
1780294844.546969414,1780294844.544514179,1.8730000257492065
1780294844.567036629,1780294844.566719294,1.8730000257492065
1780294844.579554081,1780294844.579302073,1.8730000257492065
1780294844.602948427,1780294844.601925135,1.8489999771118164
1780294844.624641657,1780294844.624013186,1.8489999771118164
1780294844.648258924,1780294844.647858620,1.8170000314712524
1780294844.660925388,1780294844.660647869,1.8170000314712524
1780294844.683675289,1780294844.683281422,1.8020000457763672
1780294844.705999613,1780294844.705724239,1.812000036239624
1780294844.723070621,1780294844.722616673,1.812000036239624
1780294844.747821331,1780294844.746008396,1.8300000429153442
1780294844.758925915,1780294844.758683920,1.8240000009536743
1780294844.783848286,1780294844.782407284,1.8240000009536743
1780294844.804860830,1780294844.804559231,1.8389999866485596
1780294844.821516991,1780294844.817778111,1.8359999656677246
1780294844.842561245,1780294844.842095852,1.8359999656677246
1780294844.860173464,1780294844.858814716,1.8240000009536743
1780294844.886796713,1780294844.885436058,1.8240000009536743
1780294844.908778191,1780294844.907816172,1.7940000295639038
1780294844.921881914,1780294844.919395208,1.777999997138977
1780294844.943750620,1780294844.942041397,1.777999997138977
1780294844.966609716,1780294844.965295553,1.7680000066757202
1780294844.978808403,1780294844.977472544,1.7640000581741333
1780294844.999679327,1780294844.999295473,1.7640000581741333
1780294845.022914410,1780294845.021922112,1.7660000324249268
1780294845.046649218,1780294845.044028282,1.7649999856948853
1780294845.066291571,1780294845.065934658,1.7649999856948853
1780294845.079847813,1780294845.077919483,1.753000020980835
1780294845.101222277,1780294845.099578142,1.7400000095367432
1780294845.122072697,1780294845.121507168,1.7400000095367432
1780294845.144710302,1780294845.144297838,1.7339999675750732
1780294845.166492224,1780294845.166233301,1.7339999675750732
1780294845.178905725,1780294845.178063393,1.7170000076293945
1780294845.200805187,1780294845.200626612,1.7050000429153442
1780294845.226073027,1780294845.225810528,1.7050000429153442
1780294845.237386465,1780294845.237173557,1.684999942779541
1780294845.260948181,1780294845.260769844,1.6749999523162842
1780294845.282821417,1780294845.282537699,1.6749999523162842
1780294845.304578304,1780294845.304253817,1.6679999828338623
1780294845.320748568,1780294845.320338964,1.7079999446868896
1780294845.345901489,1780294845.343231678,1.7079999446868896
1780294845.365865469,1780294845.365543365,1.7230000495910645
1780294845.378052950,1780294845.377191305,1.7230000495910645
1780294845.401329041,1780294845.400391102,1.7070000171661377
1780294845.423412085,1780294845.423109531,1.687000036239624
1780294845.446720600,1780294845.445459604,1.687000036239624
1780294845.469560862,1780294845.469312906,1.659000039100647
1780294845.481525183,1780294845.481195450,1.6460000276565552
1780294845.503408194,1780294845.503116608,1.6460000276565552
1780294845.527140617,1780294845.526841879,1.6130000352859497
1780294845.539476633,1780294845.539137602,1.590000033378601
1780294845.563355684,1780294845.562942982,1.590000033378601
1780294845.586426973,1780294845.584410429,1.5509999990463257
1780294845.607186317,1780294845.606654167,1.527999997138977
1780294845.619552851,1780294845.618306875,1.527999997138977
1780294845.640959263,1780294845.640357018,1.5169999599456787
1780294845.666933298,1780294845.666534185,1.5169999599456787
1780294845.678493977,1780294845.678020000,1.4819999933242798
1780294845.701284647,1780294845.700738668,1.4700000286102295
1780294845.728010893,1780294845.722617865,1.4700000286102295
1780294845.745327234,1780294845.744998217,1.4420000314712524
1780294845.758832216,1780294845.757812262,1.4320000410079956
1780294845.779568434,1780294845.779304504,1.4320000410079956
1780294845.803198338,1780294845.802993298,1.402999997138977
1780294845.824587584,1780294845.824253559,1.371999979019165
1780294845.848015070,1780294845.847599506,1.371999979019165
1780294845.860140085,1780294845.859201193,1.3609999418258667
1780294845.885204077,1780294845.884629250,1.3609999418258667
1780294845.908128977,1780294845.906718969,1.340000033378601
1780294845.918649912,1780294845.918310881,1.3300000429153442
1780294845.941464186,1780294845.941202164,1.3300000429153442
1780294845.965188503,1780294845.964903831,1.319000005722046
1780294845.987773180,1780294845.986759186,1.315999984741211
1780294845.999637127,1780294845.999189377,1.315999984741211
1780294846.024435043,1780294846.022036314,1.3070000410079956
